Timestamp,Label,Risk Score,X1,Y1,X2,Y2
27.63,car,0.14,316,225,379,280
27.63,person,0.01,609,227,625,273
27.63,person,0.01,590,225,606,270
27.63,car,0.03,252,231,284,257
27.63,car,0.03,384,224,415,253
27.63,car,0.18,134,213,238,281
27.66,car,0.45,393,215,602,349
27.66,car,0.02,0,235,73,281
27.66,car,0.14,316,224,379,279
27.66,person,0.01,609,228,626,273
27.66,person,0.01,592,225,609,272
27.66,car,0.03,251,230,282,257
27.66,car,0.03,384,224,416,254
27.66,car,0.02,231,225,258,249
27.66,car,0.18,128,211,235,278
27.66,car,0.02,295,227,321,248
27.69,car,0.44,392,215,604,350
27.69,car,0.02,0,235,70,281
27.69,car,0.13,316,225,379,279
27.69,person,0.01,610,229,626,274
27.69,car,0.03,249,230,283,258
27.69,person,0.01,593,225,610,271
27.69,car,0.02,230,225,258,249
27.69,car,0.03,384,225,416,254
27.69,car,0.19,115,211,231,281
27.73,car,0.45,390,214,605,351
27.73,car,0.13,316,225,379,279
27.73,car,0.01,0,235,65,281
27.73,person,0.01,612,229,629,274
27.73,car,0.03,248,232,282,259
27.73,car,0.02,228,225,257,249
27.73,person,0.01,595,224,612,268
27.73,car,0.03,384,225,416,254
27.76,car,0.44,389,214,608,353
27.76,car,0.13,317,224,379,278
27.76,person,0.01,614,230,630,274
27.76,car,0.01,0,236,58,282
27.76,car,0.04,245,232,283,260
27.76,car,0.03,223,225,257,251
27.76,car,0.03,383,225,416,254
27.76,person,0.01,597,226,613,266
27.76,traffic light,0.00,580,129,591,153
27.76,car,0.21,98,209,224,284
27.79,car,0.44,387,216,609,353
27.79,car,0.13,318,223,379,277
27.79,person,0.01,615,230,631,275
27.79,car,0.04,383,225,419,256
27.79,car,0.03,219,225,257,249
27.79,car,0.01,0,236,54,282
27.79,car,0.03,245,233,279,259
27.79,traffic light,0.00,581,129,592,152
27.79,car,0.22,95,208,222,289
27.83,car,0.44,387,215,612,354
27.83,car,0.13,318,223,379,276
27.83,car,0.04,383,224,419,255
27.83,person,0.01,615,230,632,275
27.83,car,0.03,217,224,255,250
27.83,car,0.03,243,233,278,259
27.83,car,0.01,0,235,46,282
27.83,car,0.21,87,208,219,286
27.83,traffic light,0.00,407,81,418,107
27.83,car,0.02,292,226,323,244
27.86,car,0.44,385,215,613,354
27.86,car,0.12,318,224,378,276
27.86,car,0.03,215,224,254,251
27.86,car,0.04,383,224,419,255
27.86,car,0.04,241,232,281,259
27.86,person,0.01,615,230,633,275
27.86,traffic light,0.00,408,80,420,107
27.86,car,0.25,12,206,207,292
27.86,traffic light,0.00,418,82,431,107
27.86,car,0.02,293,227,324,245
27.89,car,0.44,383,215,614,354
27.89,car,0.12,318,224,377,275
27.89,car,0.03,212,224,252,251
27.89,car,0.04,240,232,282,259
27.89,person,0.01,618,227,635,276
27.89,car,0.04,383,224,420,255
27.89,traffic light,0.01,408,79,420,107
27.89,car,0.27,3,206,207,298
27.93,car,0.44,383,215,616,355
27.93,car,0.12,319,223,379,275
27.93,car,0.03,211,224,250,250
27.93,person,0.01,620,228,636,276
27.93,car,0.04,238,231,281,258
27.93,car,0.03,383,224,415,254
27.93,traffic light,0.01,408,78,422,106
27.93,car,0.25,4,206,206,293
27.93,traffic light,0.00,76,56,95,85
27.93,car,0.02,294,226,325,243
27.96,car,0.44,381,215,618,355
27.96,car,0.12,319,223,377,275
27.96,car,0.04,237,231,280,258
27.96,person,0.01,623,230,637,276
27.96,car,0.04,382,223,419,255
27.96,car,0.03,212,224,248,249
27.96,traffic light,0.01,408,76,421,105
27.96,traffic light,0.00,421,78,433,106
27.96,car,0.02,294,226,325,243
27.96,truck,0.31,5,204,209,291
27.99,car,0.44,379,214,619,354
27.99,car,0.12,320,222,378,274
27.99,car,0.04,235,231,280,259
27.99,car,0.03,211,224,248,249
27.99,car,0.04,382,223,420,255
27.99,person,0.01,623,231,638,276
27.99,traffic light,0.00,421,77,434,103
27.99,traffic light,0.01,409,73,421,104
27.99,car,0.20,38,206,194,286
27.99,traffic light,0.00,72,51,93,86
28.03,car,0.44,378,213,622,355
28.03,car,0.12,320,222,378,274
28.03,car,0.05,232,230,278,261
28.03,car,0.03,210,224,248,249
28.03,person,0.01,623,230,639,276
28.03,traffic light,0.00,422,76,434,102
28.03,car,0.04,382,222,419,254
28.03,car,0.02,194,221,210,260
28.03,traffic light,0.01,410,73,421,104
28.03,car,0.02,301,225,325,242
28.06,car,0.45,375,209,620,355
28.06,car,0.12,320,222,379,274
28.06,car,0.04,232,232,277,260
28.06,car,0.03,210,223,249,249
28.06,person,0.01,625,229,639,275
28.06,traffic light,0.00,422,75,434,101
28.06,traffic light,0.01,410,72,422,103
28.06,car,0.03,382,224,415,252
28.06,car,0.03,290,226,324,244
28.06,truck,0.28,10,205,205,288
28.09,car,0.44,374,210,622,356
28.09,car,0.12,320,222,380,273
28.09,car,0.05,230,231,276,261
28.09,car,0.03,210,223,249,250
28.09,person,0.01,626,230,639,276
28.09,traffic light,0.00,422,74,434,101
28.09,car,0.24,5,204,205,287
28.09,car,0.03,383,224,413,252
28.09,car,0.03,289,225,325,243
28.09,traffic light,0.01,410,71,422,102
28.13,car,0.45,372,209,622,355
28.13,car,0.05,228,230,274,260
28.13,car,0.12,319,222,378,272
28.13,traffic light,0.01,422,72,435,100
28.13,person,0.01,625,226,639,276
28.13,car,0.03,210,223,247,249
28.13,truck,0.28,29,202,205,287
28.13,car,0.02,186,229,205,260
28.13,traffic light,0.00,592,123,603,147
28.13,car,0.01,287,224,308,241
28.16,car,0.45,371,209,623,354
28.16,car,0.12,319,222,378,272
28.16,car,0.05,227,231,274,262
28.16,car,0.25,22,203,207,290
28.16,person,0.01,625,226,639,275
28.16,traffic light,0.00,60,41,81,75
28.16,car,0.03,211,223,249,246
28.16,traffic light,0.01,422,71,435,100
28.16,traffic light,0.00,593,120,604,145
28.16,car,0.03,288,225,325,242
28.19,car,0.45,369,208,625,354
28.19,car,0.11,319,223,377,273
28.19,car,0.05,225,230,273,263
28.19,car,0.20,6,202,182,290
28.19,traffic light,0.00,57,38,79,74
28.19,car,0.03,288,225,325,243
28.19,car,0.02,212,224,245,246
28.19,person,0.00,628,228,639,275
28.19,car,0.03,182,214,203,260
28.23,car,0.45,367,206,623,356
28.23,car,0.11,319,224,377,272
28.23,car,0.07,222,227,277,262
28.23,car,0.18,4,201,171,292
28.23,traffic light,0.00,54,37,78,73
28.23,car,0.03,289,225,325,243
28.23,car,0.02,211,223,246,246
28.23,person,0.01,624,229,638,275
28.23,car,0.03,179,211,202,260
28.26,car,0.46,365,207,623,356
28.26,car,0.11,320,224,377,272
28.26,car,0.07,220,228,276,263
28.26,car,0.18,2,201,166,295
28.26,traffic light,0.00,53,36,74,72
28.26,person,0.01,625,228,639,276
28.26,car,0.03,289,225,326,244
28.26,car,0.02,177,227,201,263
28.26,car,0.02,211,223,246,246
28.29,car,0.46,363,209,622,356
28.29,car,0.07,219,228,275,264
28.29,car,0.17,2,201,161,295
28.29,car,0.11,320,224,377,273
28.29,car,0.02,175,228,200,263
28.29,traffic light,0.00,50,34,73,70
28.29,car,0.03,290,226,326,245
28.29,car,0.02,208,223,244,245
28.33,car,0.46,360,211,623,356
28.33,car,0.07,217,227,274,264
28.33,car,0.11,320,223,377,273
28.33,car,0.16,0,200,155,296
28.33,car,0.02,172,229,199,263
28.33,car,0.03,291,226,327,245
28.33,car,0.03,205,223,243,245
28.33,traffic light,0.00,46,32,69,69
28.36,car,0.47,359,211,623,355
28.36,car,0.16,1,200,150,302
28.36,car,0.07,214,228,272,265
28.36,car,0.11,320,224,376,273
28.36,car,0.02,170,228,198,263
28.36,car,0.03,290,226,326,245
28.36,car,0.05,145,222,198,266
28.40,car,0.47,356,211,621,355
28.40,car,0.07,211,230,270,267
28.40,car,0.15,0,197,142,305
28.40,car,0.11,321,223,376,273
28.40,car,0.05,140,228,197,265
28.40,traffic light,0.00,41,29,67,70
28.40,car,0.02,301,227,326,245
28.40,car,0.02,285,227,307,244
28.40,traffic light,0.00,601,121,613,144
28.43,car,0.48,354,211,621,355
28.43,car,0.07,208,230,268,268
28.43,car,0.14,0,199,137,308
28.43,car,0.10,323,224,374,272
28.43,car,0.05,133,229,196,266
28.43,traffic light,0.00,41,28,66,72
28.43,car,0.03,291,227,326,245
28.46,car,0.48,353,211,618,356
28.46,car,0.07,206,231,266,268
28.46,car,0.10,322,225,375,273
28.46,car,0.13,1,199,129,311
28.46,car,0.06,126,228,196,268
28.46,traffic light,0.00,38,26,66,70
28.46,car,0.02,284,228,310,246
28.46,car,0.02,256,229,281,248
28.50,car,0.49,351,211,618,356
28.50,car,0.09,322,227,370,274
28.50,car,0.07,205,232,267,269
28.50,car,0.07,121,225,193,269
28.50,car,0.01,119,243,141,271
28.50,truck,0.13,0,198,120,313
28.50,car,0.02,284,228,310,245
28.50,traffic light,0.00,33,25,66,67
28.53,car,0.50,346,215,613,357
28.53,car,0.07,109,230,193,272
28.53,car,0.08,201,229,264,270
28.53,car,0.08,321,227,368,272
28.53,traffic light,0.00,31,23,57,66
28.53,truck,0.13,1,198,114,318
28.53,traffic light,0.00,604,119,615,143
28.53,traffic light,0.01,412,61,429,93
28.53,car,0.02,258,230,280,249
28.53,car,0.01,285,231,308,244
28.56,car,0.50,348,214,610,356
28.56,car,0.07,105,230,194,271
28.56,car,0.08,200,229,263,270
28.56,car,0.08,321,228,367,274
28.56,traffic light,0.01,411,59,430,94
28.56,traffic light,0.00,28,21,57,65
28.56,car,0.09,2,200,106,320
28.56,car,0.02,257,230,278,251
28.56,traffic light,0.01,426,61,442,94
28.60,car,0.51,345,214,611,357
28.60,car,0.08,322,228,367,274
28.60,car,0.08,197,231,262,271
28.60,car,0.07,104,232,192,272
28.60,car,0.03,151,232,192,268
28.60,traffic light,0.00,22,21,51,61
28.60,traffic light,0.01,412,57,430,93
28.60,traffic light,0.01,427,61,442,94
28.60,truck,0.10,2,196,97,324
28.60,car,0.03,285,230,324,246
28.63,car,0.52,342,213,608,357
28.63,car,0.08,101,231,190,274
28.63,car,0.09,322,228,368,275
28.63,car,0.09,193,231,262,272
28.63,traffic light,0.00,22,18,46,58
28.63,traffic light,0.01,411,57,430,94
28.63,traffic light,0.01,427,61,443,94
28.63,car,0.03,284,230,324,247
28.63,car,0.07,0,193,86,323
28.63,car,0.02,255,230,279,252
28.66,car,0.52,341,213,605,356
28.66,car,0.09,191,231,261,274
28.66,car,0.08,100,230,189,274
28.66,car,0.09,322,228,369,276
28.66,traffic light,0.01,412,55,431,92
28.66,traffic light,0.00,23,16,47,56
28.66,traffic light,0.01,428,59,444,92
28.66,car,0.05,0,196,76,332
28.66,car,0.03,284,229,324,246
28.66,car,0.02,254,230,278,251
28.70,car,0.53,339,214,603,356
28.70,car,0.10,188,230,260,276
28.70,car,0.08,97,230,191,274
28.70,car,0.09,322,228,368,275
28.70,traffic light,0.01,412,55,431,92
28.70,traffic light,0.00,610,119,622,144
28.70,car,0.04,0,194,66,335
28.70,traffic light,0.01,428,58,443,91
28.70,car,0.04,143,232,190,270
28.70,car,0.03,284,230,325,247
28.73,car,0.53,338,214,603,357
28.73,car,0.10,184,230,259,275
28.73,car,0.08,97,230,189,276
28.73,car,0.08,322,228,367,274
28.73,traffic light,0.01,413,54,431,90
28.73,traffic light,0.00,612,118,623,144
28.73,car,0.03,0,192,53,340
28.73,traffic light,0.00,17,12,37,55
28.73,traffic light,0.01,429,57,443,90
28.73,car,0.03,285,230,325,246
28.76,car,0.53,336,214,602,357
28.76,car,0.11,181,231,257,278
28.76,car,0.08,94,231,191,275
28.76,car,0.08,322,229,367,275
28.76,traffic light,0.01,414,54,431,90
28.76,traffic light,0.00,612,118,624,144
28.76,traffic light,0.01,430,57,444,90
28.76,traffic light,0.00,15,10,38,53
28.76,truck,0.03,0,193,41,342
28.76,truck,0.06,35,204,112,271
28.80,car,0.53,335,213,603,356
28.80,car,0.11,178,231,256,279
28.80,car,0.08,96,232,187,275
28.80,car,0.08,323,229,369,275
28.80,traffic light,0.00,612,118,624,145
28.80,traffic light,0.01,416,53,431,88
28.80,traffic light,0.00,2,9,34,53
28.80,traffic light,0.01,430,55,444,89
28.80,truck,0.06,38,205,110,271
28.80,car,0.01,0,196,25,314
28.83,car,0.54,332,214,600,357
28.83,car,0.11,174,232,253,280
28.83,car,0.07,102,231,189,274
28.83,car,0.08,323,229,368,275
28.83,traffic light,0.00,0,7,31,51
28.83,traffic light,0.01,416,51,432,86
28.83,traffic light,0.00,614,118,627,144
28.83,traffic light,0.01,430,55,445,88
28.83,truck,0.06,33,205,114,272
28.83,car,0.02,280,231,306,247
28.86,car,0.56,329,214,594,356
28.86,car,0.11,170,232,249,281
28.86,car,0.08,99,232,189,275
28.86,car,0.08,323,229,367,274
28.86,traffic light,0.00,3,6,30,50
28.86,traffic light,0.01,418,52,434,86
28.86,traffic light,0.00,615,118,628,143
28.86,person,0.00,0,228,8,276
28.86,car,0.02,248,231,274,256
28.86,car,0.22,476,200,614,326
28.90,car,0.56,328,216,592,356
28.90,car,0.11,168,232,249,281
28.90,car,0.08,90,232,186,276
28.90,car,0.08,323,229,366,273
28.90,traffic light,0.00,0,4,25,47
28.90,traffic light,0.01,419,51,435,86
28.90,truck,0.14,35,201,160,273
28.90,car,0.22,475,205,617,329
28.90,car,0.03,244,231,274,257
28.90,traffic light,0.00,615,116,630,143
28.93,car,0.57,326,217,589,357
28.93,car,0.12,163,232,246,283
28.93,traffic light,0.00,0,2,23,46
28.93,car,0.08,85,232,183,276
28.93,car,0.07,324,229,366,272
28.93,traffic light,0.01,418,48,436,85
28.93,car,0.03,245,232,272,261
28.93,traffic light,0.00,616,116,631,142
28.93,car,0.22,474,210,618,330
28.93,truck,0.14,27,201,157,273
28.96,car,0.58,324,218,585,357
28.96,car,0.12,159,232,245,285
28.96,traffic light,0.00,0,2,21,45
28.96,car,0.05,114,234,179,274
28.96,traffic light,0.01,418,48,436,84
28.96,car,0.07,323,229,367,270
28.96,traffic light,0.00,618,116,631,143
28.96,car,0.02,245,232,272,255
28.96,traffic light,0.01,431,53,447,87
28.96,car,0.08,531,229,622,329
29.00,car,0.59,324,218,580,357
29.00,car,0.13,154,232,242,286
29.00,car,0.06,108,233,180,276
29.00,traffic light,0.01,419,47,434,84
29.00,traffic light,0.00,0,0,19,48
29.00,traffic light,0.01,430,52,451,87
29.00,traffic light,0.00,620,116,633,143
29.00,car,0.15,497,225,624,331
29.00,car,0.06,323,228,364,265
29.00,truck,0.14,32,201,159,274
29.03,car,0.60,323,217,575,356
29.03,car,0.13,148,233,240,287
29.03,car,0.06,106,234,178,277
29.03,traffic light,0.01,419,46,434,84
29.03,traffic light,0.00,0,0,16,46
29.03,traffic light,0.00,621,116,634,144
29.03,traffic light,0.01,431,51,451,86
29.03,car,0.12,510,225,626,332
29.03,truck,0.14,32,201,155,275
29.06,car,0.61,320,217,569,356
29.06,car,0.13,145,234,238,288
29.06,car,0.06,100,234,177,278
29.06,traffic light,0.01,419,46,435,83
29.06,car,0.08,532,227,627,333
29.06,traffic light,0.00,0,0,15,39
29.06,traffic light,0.00,621,114,635,145
29.06,traffic light,0.01,432,50,449,85
29.06,car,0.04,226,232,267,260
29.10,car,0.62,319,218,564,356
29.10,car,0.14,140,234,236,290
29.10,car,0.08,535,226,631,333
29.10,car,0.07,96,234,177,278
29.10,traffic light,0.01,419,44,434,82
29.10,car,0.04,224,232,264,263
29.10,traffic light,0.01,433,50,451,86
29.10,traffic light,0.00,623,113,637,144
29.10,traffic light,0.00,0,0,11,43
29.13,car,0.63,318,218,558,356
29.13,car,0.14,136,234,234,292
29.13,car,0.08,535,226,634,334
29.13,traffic light,0.01,419,43,434,81
29.13,car,0.06,97,234,169,278
29.13,traffic light,0.00,624,111,638,144
29.13,car,0.05,213,231,263,263
29.13,traffic light,0.01,433,47,450,83
29.13,car,0.02,330,230,356,247
29.16,car,0.64,317,218,554,356
29.16,car,0.15,130,234,231,293
29.16,car,0.08,536,226,634,334
29.16,traffic light,0.01,419,42,439,80
29.16,car,0.07,90,233,174,278
29.16,car,0.04,224,232,266,263
29.16,traffic light,0.01,434,44,451,83
29.16,traffic light,0.00,625,112,638,143
29.16,car,0.01,329,230,354,244
29.20,car,0.64,316,218,554,356
29.20,car,0.15,125,235,228,295
29.20,car,0.08,537,226,636,335
29.20,traffic light,0.01,419,41,439,80
29.20,traffic light,0.00,627,111,639,143
29.20,car,0.05,212,231,263,264
29.20,car,0.09,83,234,188,281
29.20,traffic light,0.01,433,43,451,82
29.23,car,0.65,315,218,548,355
29.23,car,0.16,119,235,226,297
29.23,car,0.08,537,229,638,338
29.23,car,0.07,205,230,264,266
29.23,traffic light,0.01,434,42,453,80
29.23,traffic light,0.01,420,39,440,78
29.23,traffic light,0.00,627,103,638,142
29.23,car,0.06,77,234,163,280
29.26,car,0.66,313,217,543,356
29.26,car,0.16,111,234,224,298
29.26,car,0.08,536,229,639,339
29.26,car,0.05,73,234,150,281
29.26,car,0.06,203,230,259,265
29.26,traffic light,0.01,420,38,439,78
29.26,traffic light,0.01,435,41,453,80
29.26,traffic light,0.00,628,105,638,146
29.30,car,0.67,311,218,538,355
29.30,car,0.09,530,228,639,339
29.30,car,0.17,102,234,221,298
29.30,traffic light,0.01,421,37,440,76
29.30,car,0.06,202,230,258,265
29.30,car,0.05,67,234,143,281
29.30,traffic light,0.01,438,40,453,81
29.33,car,0.68,311,217,537,356
29.33,car,0.17,96,234,217,302
29.33,car,0.10,524,228,639,340
29.33,car,0.06,202,230,255,267
29.33,traffic light,0.01,421,35,440,75
29.33,car,0.05,63,235,139,280
29.33,traffic light,0.01,439,39,453,76
29.33,car,0.01,273,232,294,250
29.36,car,0.68,310,217,533,356
29.36,car,0.18,92,234,216,304
29.36,car,0.16,498,225,639,342
29.36,car,0.05,207,231,254,267
29.36,car,0.05,59,235,134,282
29.36,traffic light,0.01,421,35,440,75
29.36,traffic light,0.01,440,39,454,75
29.40,car,0.69,310,218,526,356
29.40,car,0.18,79,234,211,305
29.40,car,0.17,492,224,639,341
29.40,car,0.06,204,230,254,268
29.40,traffic light,0.01,421,33,441,73
29.40,traffic light,0.01,441,38,455,74
29.40,car,0.05,59,234,142,280
29.43,car,0.70,309,219,523,356
29.43,car,0.20,65,234,209,307
29.43,car,0.18,491,225,638,342
29.43,car,0.05,206,231,252,269
29.43,traffic light,0.01,441,37,455,73
29.43,traffic light,0.01,422,32,441,72
29.46,car,0.71,306,218,519,356
29.46,car,0.20,62,233,207,310
29.46,car,0.18,490,224,639,344
29.46,car,0.06,203,232,251,270
29.46,traffic light,0.01,440,36,457,74
29.46,traffic light,0.01,425,32,442,71
29.50,car,0.71,306,219,520,355
29.50,car,0.21,55,234,205,313
29.50,car,0.19,487,224,639,343
29.50,car,0.06,202,231,252,270
29.50,traffic light,0.01,439,36,457,73
29.50,traffic light,0.01,425,30,443,71
29.53,car,0.19,486,224,638,345
29.53,car,0.72,305,219,514,355
29.53,car,0.21,47,231,199,315
29.53,car,0.06,198,232,250,271
29.53,traffic light,0.01,441,33,459,71
29.53,traffic light,0.01,426,29,442,68
29.56,car,0.21,40,234,195,319
29.56,car,0.20,485,224,638,345
29.56,car,0.73,306,219,506,355
29.56,car,0.06,199,234,249,271
29.56,traffic light,0.01,442,31,461,70
29.56,traffic light,0.01,426,27,443,67
29.56,car,0.03,189,230,235,250
29.60,car,0.21,26,235,191,321
29.60,car,0.19,487,223,638,345
29.60,car,0.73,305,219,506,355
29.60,car,0.07,195,231,252,272
29.60,traffic light,0.01,441,29,461,69
29.60,traffic light,0.01,426,25,445,66
29.60,truck,0.07,106,213,185,249
29.60,car,0.03,189,229,235,252
29.63,car,0.21,13,234,185,323
29.63,car,0.19,487,224,638,346
29.63,car,0.74,306,219,500,354
29.63,car,0.07,194,231,250,273
29.63,traffic light,0.01,442,28,462,68
29.63,traffic light,0.01,427,23,444,64
29.66,car,0.20,485,223,638,346
29.66,car,0.20,3,233,179,326
29.66,car,0.75,305,218,496,353
29.66,car,0.08,191,231,251,274
29.66,traffic light,0.01,442,27,463,67
29.66,traffic light,0.01,428,23,444,64
29.70,car,0.76,305,220,491,354
29.70,car,0.21,481,223,638,347
29.70,car,0.21,0,234,177,334
29.70,car,0.08,189,230,249,275
29.70,traffic light,0.01,444,23,464,65
29.70,traffic light,0.01,429,19,450,63
29.70,car,0.01,296,233,318,245
29.70,car,0.03,247,234,281,255
29.73,car,0.76,305,220,489,352
29.73,car,0.20,0,234,173,334
29.73,car,0.21,479,223,638,345
29.73,car,0.08,185,230,247,276
29.73,traffic light,0.01,443,22,465,64
29.73,traffic light,0.02,429,19,456,62
29.76,car,0.76,305,220,486,351
29.76,car,0.20,0,235,168,337
29.76,car,0.22,478,224,638,348
29.76,car,0.09,183,231,247,277
29.76,traffic light,0.01,428,17,452,61
29.76,traffic light,0.01,443,21,464,63
29.76,car,0.02,246,236,267,258
29.80,car,0.77,305,220,484,352
29.80,car,0.19,0,235,163,340
29.80,car,0.22,478,223,637,348
29.80,car,0.09,180,231,250,277
29.80,traffic light,0.02,428,16,463,62
29.80,car,0.03,244,234,278,257
29.83,car,0.76,306,221,482,350
29.83,car,0.19,0,234,155,348
29.83,car,0.23,477,223,638,349
29.83,car,0.10,176,231,249,278
29.83,traffic light,0.01,429,14,450,57
29.83,traffic light,0.01,446,19,466,60
29.83,car,0.02,245,235,265,259
29.86,car,0.73,307,221,477,348
29.86,car,0.18,0,234,151,351
29.86,car,0.24,474,224,638,350
29.86,car,0.10,171,231,247,279
29.86,traffic light,0.01,430,13,451,55
29.86,traffic light,0.01,447,16,467,59
29.86,car,0.02,245,236,267,259
29.86,car,0.02,265,235,291,253
29.90,car,0.72,307,222,476,348
29.90,car,0.17,0,236,145,352
29.90,car,0.24,475,224,638,352
29.90,car,0.11,167,229,246,279
29.90,traffic light,0.01,447,18,467,58
29.90,traffic light,0.01,430,12,451,55
29.90,car,0.04,93,233,151,271
29.90,car,0.03,243,234,281,257
29.93,car,0.71,307,222,472,348
29.93,car,0.15,0,238,139,354
29.93,car,0.23,476,224,638,352
29.93,car,0.11,167,230,245,281
29.93,car,0.04,85,234,146,278
29.93,traffic light,0.01,432,10,450,55
29.93,traffic light,0.01,447,14,468,57
29.93,car,0.08,454,220,516,284
29.93,truck,0.06,129,214,180,262
29.93,car,0.03,241,235,279,258
29.96,car,0.69,307,222,468,348
29.96,car,0.13,0,240,130,356
29.96,car,0.12,163,229,244,281
29.96,car,0.24,476,225,638,354
29.96,car,0.04,84,234,144,281
29.96,car,0.13,445,220,519,301
29.96,traffic light,0.01,433,8,453,53
29.96,traffic light,0.01,448,9,469,56
29.96,car,0.04,240,232,280,258
29.96,truck,0.06,130,215,179,262
30.00,car,0.11,0,240,120,356
30.00,car,0.69,307,222,463,350
30.00,car,0.23,477,225,638,355
30.00,car,0.12,159,231,242,283
30.00,car,0.05,72,235,145,282
30.00,car,0.14,440,221,519,303
30.00,traffic light,0.01,450,8,470,54
30.00,traffic light,0.01,434,6,455,53
30.00,car,0.04,239,234,280,259
30.03,car,0.10,0,242,113,352
30.03,car,0.69,307,222,461,351
30.03,car,0.23,478,225,638,354
30.03,car,0.11,155,234,238,285
30.03,car,0.05,70,236,146,282
30.03,car,0.15,439,221,523,304
30.03,traffic light,0.01,450,9,472,54
30.03,traffic light,0.02,434,4,458,53
30.03,car,0.04,238,236,281,260
30.03,car,0.01,238,238,256,261
30.06,car,0.08,0,242,105,354
30.06,car,0.67,307,222,459,349
30.06,car,0.23,479,226,638,356
30.06,car,0.06,55,237,144,284
30.06,car,0.15,437,221,523,300
30.06,car,0.12,151,233,236,286
30.06,traffic light,0.01,451,8,472,53
30.06,traffic light,0.01,435,3,457,51
30.06,truck,0.06,122,215,175,260
30.06,car,0.01,240,238,256,261
30.10,car,0.66,306,223,455,349
30.10,car,0.07,0,243,98,351
30.10,car,0.22,479,226,634,354
30.10,car,0.06,47,236,142,285
30.10,car,0.11,147,235,231,287
30.10,car,0.16,436,221,525,302
30.10,traffic light,0.01,452,7,473,51
30.10,traffic light,0.01,436,2,456,48
30.10,car,0.01,239,238,256,261
30.10,truck,0.07,107,216,176,257
30.13,car,0.05,0,242,85,354
30.13,car,0.66,307,223,455,350
30.13,car,0.22,481,227,637,355
30.13,car,0.06,38,238,140,287
30.13,car,0.12,142,237,231,289
30.13,car,0.16,436,222,526,304
30.13,traffic light,0.01,453,6,475,50
30.13,car,0.01,239,237,256,262
30.13,traffic light,0.01,437,1,458,47
30.13,car,0.04,239,236,283,261
30.16,car,0.04,0,242,72,355
30.16,car,0.66,306,223,454,349
30.16,car,0.22,482,226,637,354
30.16,car,0.13,135,236,231,291
30.16,car,0.06,31,238,139,290
30.16,car,0.16,436,222,528,304
30.16,traffic light,0.01,453,5,476,48
30.16,car,0.01,237,240,254,263
30.16,traffic light,0.01,439,2,458,47
30.16,truck,0.06,111,217,174,258
30.20,car,0.64,306,224,451,348
30.20,car,0.22,483,227,637,356
30.20,car,0.03,0,251,60,354
30.20,car,0.13,132,236,229,292
30.20,car,0.07,15,238,138,292
30.20,car,0.16,436,222,530,302
30.20,traffic light,0.01,453,3,476,45
30.20,car,0.01,235,240,252,264
30.20,car,0.02,260,238,280,259
30.20,truck,0.05,116,218,173,258
30.23,car,0.64,306,224,449,349
30.23,car,0.21,484,227,637,355
30.23,car,0.13,126,236,225,293
30.23,car,0.17,435,223,533,303
30.23,car,0.07,8,239,133,294
30.23,car,0.02,0,259,48,354
30.23,traffic light,0.01,453,1,478,45
30.23,car,0.04,231,237,273,264
30.23,car,0.04,189,232,236,258
30.26,car,0.64,305,224,446,350
30.26,car,0.21,486,227,639,355
30.26,car,0.07,4,239,131,297
30.26,car,0.14,116,236,221,294
30.26,car,0.17,434,224,533,307
30.26,traffic light,0.01,452,0,479,44
30.26,car,0.01,0,270,33,356
30.26,car,0.04,230,237,275,265
30.26,car,0.02,231,239,250,266
30.26,car,0.04,191,232,237,259
30.30,car,0.21,486,227,638,355
30.30,car,0.62,305,225,445,349
30.30,car,0.07,2,239,128,298
30.30,car,0.14,109,239,218,298
30.30,car,0.18,434,225,535,309
30.30,traffic light,0.02,446,0,481,43
30.30,car,0.04,190,233,235,260
30.30,car,0.02,231,240,249,267
30.30,car,0.04,234,239,283,264
30.30,truck,0.05,115,216,172,257
30.33,car,0.61,305,226,444,348
30.33,car,0.20,487,228,638,355
30.33,car,0.19,434,225,537,313
30.33,car,0.14,104,240,215,300
30.33,car,0.06,0,239,125,297
30.33,traffic light,0.01,455,0,482,42
30.33,car,0.04,190,233,234,263
30.33,car,0.02,230,240,250,268
30.33,car,0.03,251,238,283,261
30.33,truck,0.06,115,216,172,258
30.36,car,0.60,305,226,441,347
30.36,car,0.15,98,241,212,302
30.36,car,0.20,489,228,638,355
30.36,car,0.20,433,225,540,313
30.36,car,0.06,0,240,125,297
30.36,traffic light,0.01,452,0,482,40
30.36,car,0.04,189,233,233,263
30.36,car,0.02,229,240,249,268
30.36,car,0.03,250,238,283,262
30.36,car,0.02,286,237,318,252
30.40,car,0.15,90,241,207,304
30.40,car,0.58,306,226,439,347
30.40,car,0.21,432,225,540,316
30.40,car,0.19,490,228,638,355
30.40,car,0.06,0,240,121,298
30.40,car,0.04,187,232,232,264
30.40,traffic light,0.01,455,0,483,38
30.40,car,0.05,228,237,280,267
30.40,car,0.02,286,237,317,252
30.40,car,0.02,254,237,281,261
30.43,car,0.21,431,225,542,316
30.43,car,0.58,307,226,438,348
30.43,car,0.20,490,228,638,356
30.43,car,0.06,0,241,119,299
30.43,car,0.16,82,240,204,308
30.43,car,0.04,188,232,232,264
30.43,traffic light,0.02,447,0,485,36
30.43,car,0.03,225,240,259,269
